Date,Grid_load,Grid_load_incl._hydro_pumped_storage,Hydro_pumped_storage,Residual_load
2023-04-29,1.0984968e+06,1.136098e+06,37601.25,673256.5
2023-04-30,976326.75,1.03026825e+06,53941.5,560439.75
2023-05-01,988237.75,1.034815e+06,46577.25,604591.25
2023-05-02,1.267295e+06,1.3082845e+06,40989.5,756192.75
2023-05-03,1.2773138e+06,1.311932e+06,34618.25,857605.25
2023-05-04,1.2818762e+06,1.3197638e+06,37887.5,727101.0
2023-05-05,1.3070818e+06,1.338947e+06,31865.25,647079.25
2023-05-06,1.1149258e+06,1.1516525e+06,36726.75,662083.25
2023-05-07,1.0304335e+06,1.086981e+06,56547.5,411676.25
2023-05-08,1.2802162e+06,1.3048942e+06,24678.0,718392.5
2023-05-09,1.3132968e+06,1.3514865e+06,38189.75,647274.25
2023-05-10,1.3224528e+06,1.3554545e+06,33001.75,909917.75
2023-05-11,1.310945e+06,1.32394e+06,12995.0,1.0500858e+06
2023-05-12,1.2800022e+06,1.3045962e+06,24594.0,793109.5
2023-05-13,1.075118e+06,1.1162525e+06,41134.5,600621.25
2023-05-14,982872.25,1.028952e+06,46079.75,649675.5
2023-05-15,1.2436582e+06,1.2637935e+06,20135.25,806249.5
2023-05-16,1.3036912e+06,1.3424938e+06,38802.5,589647.5
2023-05-17,1.2927008e+06,1.3457845e+06,53083.75,632952.5
2023-05-18,997142.0,1.04125875e+06,44116.75,553172.0
2023-05-19,1.1002305e+06,1.1380368e+06,37806.25,589829.75
2023-05-20,1.042275e+06,1.094866e+06,52591.0,400744.5
2023-05-21,990974.5,1.042508e+06,51533.5,407732.75
2023-05-22,1.247746e+06,1.2760342e+06,28288.25,689827.25
2023-05-23,1.285404e+06,1.3164852e+06,31081.25,601514.25
2023-05-24,1.260913e+06,1.2848478e+06,23934.75,841946.75
2023-05-25,1.2547765e+06,1.2846955e+06,29919.0,701749.5
2023-05-26,1.22783e+06,1.270367e+06,42537.0,609916.0
2023-05-27,997841.25,1.04118225e+06,43341.0,518741.5
2023-05-28,900857.0,951347.75,50490.75,414915.0
2023-05-29,924870.0,977601.0,52731.0,311505.25
2023-05-30,1.180885e+06,1.204258e+06,23373.0,651883.0
2023-05-31,1.2394112e+06,1.2723612e+06,32950.0,624121.5
2023-06-01,1.2636362e+06,1.295211e+06,31574.75,623915.25
2023-06-02,1.2228585e+06,1.2535008e+06,30642.25,657958.5
2023-06-03,1.01984175e+06,1.0618878e+06,42046.0,452776.0
2023-06-04,949229.5,997018.25,47788.75,462790.0
2023-06-05,1.1980358e+06,1.2305548e+06,32519.0,745588.25
2023-06-06,1.238115e+06,1.2676052e+06,29490.25,848733.0
2023-06-07,1.2303025e+06,1.26142e+06,31117.5,848198.0
2023-06-08,1.072759e+06,1.103739e+06,30980.0,634331.25
2023-06-09,1.1421992e+06,1.1710588e+06,28859.5,559592.5
2023-06-10,1.0627455e+06,1.0985532e+06,35807.75,391656.5
2023-06-11,1.00002525e+06,1.0580458e+06,58020.5,301691.25
2023-06-12,1.2606888e+06,1.2905018e+06,29813.0,588833.0
2023-06-13,1.2772802e+06,1.3057375e+06,28457.25,571166.5
2023-06-14,1.26353e+06,1.2936225e+06,30092.5,689554.25
2023-06-15,1.257171e+06,1.2841445e+06,26973.5,846034.0
2023-06-16,1.241138e+06,1.264764e+06,23626.0,853464.5
2023-06-17,1.0505192e+06,1.078576e+06,28056.75,684953.0
2023-06-18,988866.0,1.0208945e+06,32028.5,619299.25
2023-06-19,1.2499588e+06,1.2843932e+06,34434.5,751973.0
2023-06-20,1.2975455e+06,1.322343e+06,24797.5,871359.5
2023-06-21,1.3118e+06,1.339247e+06,27447.0,848424.5
2023-06-22,1.290886e+06,1.3111788e+06,20292.75,830055.25
2023-06-23,1.2473942e+06,1.2705038e+06,23109.5,728847.0
2023-06-24,1.04066725e+06,1.0695512e+06,28884.0,633113.5
2023-06-25,972056.5,1.005167e+06,33110.5,585502.75
2023-06-26,1.259233e+06,1.2931658e+06,33932.75,513648.0
2023-06-27,1.2803288e+06,1.3111738e+06,30845.0,631719.75
2023-06-28,1.2692472e+06,1.296907e+06,27659.75,839268.75
2023-06-29,1.274114e+06,1.2954668e+06,21352.75,951527.75
2023-06-30,1.242976e+06,1.2593815e+06,16405.5,962292.0
2023-07-01,1.0619698e+06,1.100046e+06,38076.25,381466.5
2023-07-02,1.00768975e+06,1.0530162e+06,45326.5,203062.5
2023-07-03,1.2634122e+06,1.2939985e+06,30586.25,428366.5
2023-07-04,1.289744e+06,1.3120522e+06,22308.25,520770.5
2023-07-05,1.2902165e+06,1.316423e+06,26206.5,369082.75
2023-07-06,1.2531002e+06,1.2714982e+06,18398.0,716545.0
2023-07-07,1.2204792e+06,1.2383388e+06,17859.5,777898.0
2023-07-08,1.0509498e+06,1.0816355e+06,30685.75,495501.5
2023-07-09,1.0034015e+06,1.03025975e+06,26858.25,510484.0
2023-07-10,1.2583612e+06,1.2753918e+06,17030.5,819189.5
2023-07-11,1.277396e+06,1.3037942e+06,26398.25,739511.0
2023-07-12,1.285182e+06,1.3120522e+06,26870.25,598107.25
2023-07-13,1.2603735e+06,1.2823335e+06,21960.0,679759.0
2023-07-14,1.2248808e+06,1.2458955e+06,21014.75,817650.5
2023-07-15,1.0877015e+06,1.1213818e+06,33680.25,366713.25
2023-07-16,988513.75,1.03553875e+06,47025.0,263477.75
2023-07-17,1.2270928e+06,1.2559065e+06,28813.75,537545.25
2023-07-18,1.2498252e+06,1.2688488e+06,19023.5,799461.0
2023-07-19,1.2363402e+06,1.2524858e+06,16145.5,865305.5
2023-07-20,1.236691e+06,1.257905e+06,21214.0,764094.25
2023-07-21,1.1973358e+06,1.2104355e+06,13099.75,899127.0
2023-07-22,1.013566e+06,1.047581e+06,34015.0,513996.75
2023-07-23,979872.25,1.0242885e+06,44416.25,268791.75
2023-07-24,1.2215438e+06,1.2392038e+06,17660.0,640422.75
2023-07-25,1.2252365e+06,1.2437868e+06,18550.25,773828.0
2023-07-26,1.2159428e+06,1.245832e+06,29889.25,686235.0
2023-07-27,1.227439e+06,1.2425145e+06,15075.5,760518.5
2023-07-28,1.2051792e+06,1.2221728e+06,16993.5,789462.5
2023-07-29,1.02635625e+06,1.0540132e+06,27657.0,578925.0
2023-07-30,956282.25,1.001326e+06,45043.75,335875.5
2023-07-31,1.2114232e+06,1.2423898e+06,30966.5,505353.25
2023-08-01,1.2246052e+06,1.2565418e+06,31936.5,520441.75
2023-08-02,1.24947e+06,1.2743845e+06,24914.5,595982.5
2023-08-03,1.2439112e+06,1.2899455e+06,46034.25,340951.0
2023-08-04,1.1892442e+06,1.2097958e+06,20551.5,797443.75
2023-08-05,1.002549e+06,1.0318605e+06,29311.5,711282.0
2023-08-06,971733.75,1.007126e+06,35392.25,561432.0
2023-08-07,1.2122928e+06,1.2541742e+06,41881.5,338384.5
2023-08-08,1.2211375e+06,1.2618515e+06,40714.0,361930.25
2023-08-09,1.2244525e+06,1.2581782e+06,33725.75,691666.0
2023-08-10,1.209999e+06,1.2354015e+06,25402.5,813169.75
2023-08-11,1.1843142e+06,1.2134315e+06,29117.25,792975.25
2023-08-12,1.0554392e+06,1.0818815e+06,26442.25,671604.5
2023-08-13,963501.75,1.00561025e+06,42108.5,569493.75
2023-08-14,1.188985e+06,1.2143505e+06,25365.5,845125.75
2023-08-15,1.2093545e+06,1.2414952e+06,32140.75,811453.0
2023-08-16,1.2206355e+06,1.2485088e+06,27873.25,894209.25
2023-08-17,1.2416752e+06,1.2661352e+06,24460.0,863569.25
2023-08-18,1.220749e+06,1.2508532e+06,30104.25,788483.5
2023-08-19,1.0658705e+06,1.1018648e+06,35994.25,606449.5
2023-08-20,978949.0,1.0178425e+06,38893.5,631071.25
2023-08-21,1.230364e+06,1.258742e+06,28378.0,905590.0
2023-08-22,1.2545108e+06,1.2940912e+06,39580.5,926257.25
2023-08-23,1.2414962e+06,1.278611e+06,37114.75,905249.5
2023-08-24,1.2616562e+06,1.2898335e+06,28177.25,936970.5
2023-08-25,1.2536125e+06,1.275525e+06,21912.5,915273.75
2023-08-26,1.0546985e+06,1.092906e+06,38207.5,638792.25
2023-08-27,973384.75,1.00525075e+06,31866.0,714869.0
2023-08-28,1.22119e+06,1.240034e+06,18844.0,939165.0
2023-08-29,1.2517675e+06,1.2835182e+06,31750.75,1.080837e+06
2023-08-30,1.240418e+06,1.2656682e+06,25250.25,932107.25
2023-08-31,1.2452972e+06,1.2741378e+06,28840.5,722083.5
2023-09-01,1.247501e+06,1.2698822e+06,22381.25,912920.0
2023-09-02,1.036169e+06,1.0651595e+06,28990.5,751198.75
2023-09-03,973121.75,1.011144e+06,38022.25,644378.5
2023-09-04,1.206742e+06,1.2354932e+06,28751.25,792050.0
2023-09-05,1.2544558e+06,1.2822882e+06,27832.5,786981.5
2023-09-06,1.2610345e+06,1.2939515e+06,32917.0,834423.0
2023-09-07,1.271467e+06,1.3044712e+06,33004.25,672059.25
2023-09-08,1.2484255e+06,1.2795862e+06,31160.75,789558.0
2023-09-09,1.0691728e+06,1.1019732e+06,32800.5,743349.25
2023-09-10,991813.75,1.02606625e+06,34252.5,709052.0
2023-09-11,1.2590025e+06,1.295522e+06,36519.5,915302.0
2023-09-12,1.308736e+06,1.3417458e+06,33009.75,1.0045125e+06
2023-09-13,1.3134448e+06,1.342621e+06,29176.25,922122.5
2023-09-14,1.2701048e+06,1.3072835e+06,37178.75,987782.5
2023-09-15,1.2382628e+06,1.2761515e+06,37888.75,813652.25
2023-09-16,1.0602342e+06,1.0871845e+06,26950.25,683574.25
2023-09-17,989252.0,1.02420425e+06,34952.25,621350.25
2023-09-18,1.2819542e+06,1.3105878e+06,28633.5,649521.25
2023-09-19,1.2678738e+06,1.3216468e+06,53773.0,434100.25
2023-09-20,1.2658502e+06,1.3144008e+06,48550.5,521085.25
2023-09-21,1.3043018e+06,1.336255e+06,31953.25,736131.75
2023-09-22,1.2588842e+06,1.297098e+06,38213.75,832496.0
2023-09-23,1.0558175e+06,1.095667e+06,39849.5,573241.5
2023-09-24,964511.75,1.011504e+06,46992.25,531100.5
2023-09-25,1.2363638e+06,1.277595e+06,41231.25,676983.75
2023-09-26,1.266914e+06,1.300512e+06,33598.0,974680.25
2023-09-27,1.276337e+06,1.30674e+06,30403.0,946833.25
2023-09-28,1.29094e+06,1.3366358e+06,45695.75,804252.5
2023-09-29,1.2692528e+06,1.2963028e+06,27050.0,717833.0
2023-09-30,1.0746982e+06,1.102774e+06,28075.75,620948.5
2023-10-01,976404.0,1.018269e+06,41865.0,590894.75
2023-10-02,1.131981e+06,1.1664908e+06,34509.75,766708.25
2023-10-03,1.0591115e+06,1.1152035e+06,56092.0,182307.5
2023-10-04,1.2749002e+06,1.317617e+06,42716.75,486970.5
2023-10-05,1.3192425e+06,1.3573672e+06,38124.75,724408.25
2023-10-06,1.2934242e+06,1.3341178e+06,40693.5,508155.0
2023-10-07,1.1101525e+06,1.17047e+06,60317.5,355766.25
2023-10-08,1.0090625e+06,1.03861975e+06,29557.25,724760.25
2023-10-09,1.2814538e+06,1.308388e+06,26934.25,921219.25
2023-10-10,1.3197938e+06,1.3470245e+06,27230.75,900523.75
2023-10-11,1.3262248e+06,1.3909122e+06,64687.5,419692.75
2023-10-12,1.3529252e+06,1.384113e+06,31187.75,913688.0
2023-10-13,1.3093718e+06,1.3472708e+06,37899.0,483994.0
2023-10-14,1.121976e+06,1.1814548e+06,59478.75,274657.25
2023-10-15,1.0834595e+06,1.1441945e+06,60735.0,332764.25
2023-10-16,1.3291058e+06,1.360958e+06,31852.25,926084.0
2023-10-17,1.3571432e+06,1.381664e+06,24520.75,1.1017342e+06
2023-10-18,1.3800295e+06,1.410259e+06,30229.5,787893.5
2023-10-19,1.4033865e+06,1.4373038e+06,33917.25,770668.75
2023-10-20,1.3716472e+06,1.4100395e+06,38392.25,596857.5
2023-10-21,1.1376855e+06,1.1959002e+06,58214.75,492276.25
2023-10-22,1.0727122e+06,1.1292678e+06,56555.5,429458.0
2023-10-23,1.335299e+06,1.3582392e+06,22940.25,1.038736e+06
2023-10-24,1.3886835e+06,1.4219335e+06,33250.0,990939.5
2023-10-25,1.3760608e+06,1.4151895e+06,39128.75,920794.75
2023-10-26,1.3951458e+06,1.4244918e+06,29346.0,1.0625352e+06
2023-10-27,1.3615178e+06,1.3882065e+06,26688.75,1.0197695e+06
2023-10-28,1.1446782e+06,1.1841212e+06,39443.0,649608.25
2023-10-29,1.1625262e+06,1.2277158e+06,65189.5,248346.25
2023-10-30,1.3076072e+06,1.335648e+06,28040.75,723469.5
2023-10-31,1.302165e+06,1.3399542e+06,37789.25,729732.0
2023-11-01,1.1952712e+06,1.229347e+06,34075.75,563113.5
2023-11-02,1.3814985e+06,1.426419e+06,44920.5,461907.0
2023-11-03,1.357687e+06,1.3847802e+06,27093.25,634697.5
2023-11-04,1.2010835e+06,1.2468665e+06,45783.0,313828.5
2023-11-05,1.1203648e+06,1.1742655e+06,53900.75,362972.0
2023-11-06,1.4029398e+06,1.4470988e+06,44159.0,423750.25
2023-11-07,1.4323302e+06,1.4666768e+06,34346.5,649933.5
2023-11-08,1.450006e+06,1.496473e+06,46467.0,572310.75
2023-11-09,1.4517435e+06,1.4867478e+06,35004.25,725612.75
2023-11-10,1.4118365e+06,1.4438685e+06,32032.0,803525.75
2023-11-11,1.1946888e+06,1.2271202e+06,32431.5,799963.0
2023-11-12,1.131865e+06,1.1606985e+06,28833.5,906864.5
2023-11-13,1.4114518e+06,1.435783e+06,24331.25,820192.5
2023-11-14,1.4418768e+06,1.483519e+06,41642.25,511387.5
2023-11-15,1.4407012e+06,1.4754312e+06,34730.0,849149.0
2023-11-16,1.45753e+06,1.4917612e+06,34231.25,985768.25
2023-11-17,1.4294588e+06,1.4572168e+06,27758.0,1.1388382e+06
2023-11-18,1.225278e+06,1.2393452e+06,14067.25,792459.0
2023-11-19,1.161763e+06,1.2191472e+06,57384.25,305030.75
2023-11-20,1.388488e+06,1.4188625e+06,30374.5,898625.25
2023-11-21,1.4498638e+06,1.4722925e+06,22428.75,1.1743808e+06
2023-11-22,1.4661255e+06,1.4933508e+06,27225.25,1.057433e+06
2023-11-23,1.4840122e+06,1.5231408e+06,39128.5,451736.0
2023-11-24,1.4618945e+06,1.4926032e+06,30708.75,484041.25
2023-11-25,1.2747918e+06,1.3134452e+06,38653.5,692247.25
2023-11-26,1.1846145e+06,1.2060008e+06,21386.25,931422.25
2023-11-27,1.4744318e+06,1.4983412e+06,23909.5,1.0352975e+06
2023-11-28,1.538164e+06,1.5706835e+06,32519.5,1.1324622e+06
2023-11-29,1.544118e+06,1.5831615e+06,39043.5,1.0666172e+06
2023-11-30,1.5248958e+06,1.5593052e+06,34409.5,1.4461945e+06
2023-12-01,1.5060355e+06,1.5364485e+06,30413.0,1.409966e+06
2023-12-02,1.3151555e+06,1.3371202e+06,21964.75,1.2222195e+06
2023-12-03,1.251967e+06,1.2812008e+06,29233.75,1.01700975e+06
2023-12-04,1.5427245e+06,1.5735268e+06,30802.25,1.0616878e+06
2023-12-05,1.565434e+06,1.5978665e+06,32432.5,1.02040325e+06
2023-12-06,1.544443e+06,1.5743822e+06,29939.25,1.3078572e+06
2023-12-07,1.5128602e+06,1.545183e+06,32322.75,1.3253115e+06
2023-12-08,1.4910882e+06,1.517427e+06,26338.75,1.0908448e+06
2023-12-09,1.2639818e+06,1.2796358e+06,15654.0,588905.0
2023-12-10,1.1927778e+06,1.237789e+06,45011.25,323968.0
2023-12-11,1.4248072e+06,1.4482815e+06,23474.25,724697.75
2023-12-12,1.4438635e+06,1.4747592e+06,30895.75,1.1453342e+06
2023-12-13,1.4677772e+06,1.499604e+06,31826.75,1.00535025e+06
2023-12-14,1.435248e+06,1.4595515e+06,24303.5,1.2712265e+06
2023-12-15,1.411536e+06,1.4314788e+06,19942.75,1.0501005e+06
2023-12-16,1.255107e+06,1.2958458e+06,40738.75,543299.5
2023-12-17,1.1919038e+06,1.2364722e+06,44568.5,439398.25
2023-12-18,1.4470248e+06,1.4724618e+06,25437.0,640713.25
2023-12-19,1.4596158e+06,1.4862625e+06,26646.75,691238.0
2023-12-20,1.4155398e+06,1.4483e+06,32760.25,465021.25
2023-12-21,1.3856915e+06,1.4222462e+06,36554.75,228236.5
2023-12-22,1.3385328e+06,1.3886788e+06,50146.0,206333.0
2023-12-23,1.2003115e+06,1.2380305e+06,37719.0,374896.75
2023-12-24,1.0945475e+06,1.1510385e+06,56491.0,121007.75
2023-12-25,1.059197e+06,1.1003478e+06,41150.75,185839.25
2023-12-26,1.0771922e+06,1.122224e+06,45031.75,145603.25
2023-12-27,1.1570625e+06,1.174092e+06,17029.5,597387.0
2023-12-28,1.2049662e+06,1.2496858e+06,44719.5,152187.5
2023-12-29,1.1864915e+06,1.2352672e+06,48775.75,93334.5
2023-12-30,1.1043298e+06,1.1407272e+06,36397.5,284064.0
2023-12-31,1.05189e+06,1.096641e+06,44751.0,246684.0
2024-01-01,1.02108e+06,1.0690105e+06,47930.5,206270.5
2024-01-02,1.2711272e+06,1.2983208e+06,27193.5,453076.5
2024-01-03,1.3540505e+06,1.3914338e+06,37383.25,322281.75
2024-01-04,1.3819035e+06,1.4114462e+06,29542.75,757597.5
2024-01-05,1.3667582e+06,1.38359e+06,16831.75,774693.75
2024-01-06,1.248272e+06,1.2631865e+06,14914.5,843078.0
2024-01-07,1.2291675e+06,1.2565762e+06,27408.75,789019.0
2024-01-08,1.5007178e+06,1.5302282e+06,29510.5,932164.25
2024-01-09,1.535753e+06,1.5607968e+06,25043.75,1.1703792e+06
2024-01-10,1.537874e+06,1.5629632e+06,25089.25,1.306547e+06
2024-01-11,1.5535375e+06,1.5783102e+06,24772.75,1.3466532e+06
2024-01-12,1.5378718e+06,1.5615302e+06,23658.5,1.2888708e+06
2024-01-13,1.3861312e+06,1.3958858e+06,9754.5,753798.75
2024-01-14,1.3037665e+06,1.3303465e+06,26580.0,585383.25
2024-01-15,1.570357e+06,1.6002625e+06,29905.5,840501.25
2024-01-16,1.5554905e+06,1.5818405e+06,26350.0,1.1001068e+06
2024-01-17,1.5947715e+06,1.6256242e+06,30852.75,1.222602e+06
2024-01-18,1.5650162e+06,1.5888088e+06,23792.5,1.278879e+06
2024-01-19,1.5899585e+06,1.6164358e+06,26477.25,837661.75
2024-01-20,1.3905318e+06,1.415873e+06,25341.25,603817.25
2024-01-21,1.3177602e+06,1.3440928e+06,26332.5,374277.25
2024-01-22,1.5380808e+06,1.5768398e+06,38759.0,436115.25
2024-01-23,1.5400145e+06,1.5789438e+06,38929.25,479468.5
2024-01-24,1.504781e+06,1.5506112e+06,45830.25,339623.5
2024-01-25,1.469992e+06,1.5001405e+06,30148.5,774780.25
2024-01-26,1.4544368e+06,1.481378e+06,26941.25,600156.5
2024-01-27,1.2797848e+06,1.315624e+06,35839.25,607843.5
2024-01-28,1.1381785e+06,1.1797858e+06,41607.25,523892.0
2024-01-29,1.3973965e+06,1.415288e+06,17891.5,840159.5
2024-01-30,1.4459502e+06,1.4654065e+06,19456.25,836989.5
2024-01-31,1.5149868e+06,1.5401548e+06,25168.0,859720.25
2024-02-01,1.5075698e+06,1.5434508e+06,35881.0,677834.25
2024-02-02,1.4841172e+06,1.509691e+06,25573.75,563051.25
2024-02-03,1.2946135e+06,1.335573e+06,40959.5,281232.5
2024-02-04,1.2276745e+06,1.2864042e+06,58729.75,146310.75
2024-02-05,1.445726e+06,1.4841455e+06,38419.5,246821.5
2024-02-06,1.4932982e+06,1.5328895e+06,39591.25,267849.25
2024-02-07,1.4961482e+06,1.5251865e+06,29038.25,825638.75
2024-02-08,1.4667705e+06,1.4866292e+06,19858.75,1.1497758e+06
2024-02-09,1.4502095e+06,1.4746618e+06,24452.25,758585.75
2024-02-10,1.221815e+06,1.2359925e+06,14177.5,832818.75
2024-02-11,1.1617068e+06,1.203013e+06,41306.25,683761.75
2024-02-12,1.3753012e+06,1.3967098e+06,21408.5,984886.25
2024-02-13,1.4373778e+06,1.4731355e+06,35757.75,817505.75
2024-02-14,1.4258125e+06,1.446096e+06,20283.5,863698.25
2024-02-15,1.3993012e+06,1.4181325e+06,18831.25,916412.0
2024-02-16,1.4032462e+06,1.4292862e+06,26040.0,728444.75
2024-02-17,1.207079e+06,1.2322652e+06,25186.25,802863.75
2024-02-18,1.145994e+06,1.1969752e+06,50981.25,527427.0
2024-02-19,1.4148502e+06,1.4338725e+06,19022.25,669596.0
2024-02-20,1.4405208e+06,1.4624675e+06,21946.75,784064.0
2024-02-21,1.4585032e+06,1.494856e+06,36352.75,674420.25
2024-02-22,1.456507e+06,1.4911998e+06,34692.75,620135.75
2024-02-23,1.4451848e+06,1.4866062e+06,41421.5,567304.25
2024-02-24,1.2205875e+06,1.2513835e+06,30796.0,661791.5
2024-02-25,1.1588558e+06,1.1974645e+06,38608.75,671186.0
2024-02-26,1.399382e+06,1.4287225e+06,29340.5,973809.75
2024-02-27,1.4290458e+06,1.4498522e+06,20806.5,1.190123e+06
2024-02-28,1.4363302e+06,1.4637248e+06,27394.5,1.1817052e+06
2024-02-29,1.4533825e+06,1.4845678e+06,31185.25,782121.25
2024-03-01,1.3993535e+06,1.419481e+06,20127.5,916343.25
2024-03-02,1.1850005e+06,1.2214852e+06,36484.75,635843.0
2024-03-03,1.1127235e+06,1.148147e+06,35423.5,566631.0
2024-03-04,1.4114232e+06,1.4285992e+06,17176.0,1.1258668e+06
2024-03-05,1.4645415e+06,1.490976e+06,26434.5,1.0799388e+06
2024-03-06,1.4318778e+06,1.4520618e+06,20184.0,1.162557e+06
2024-03-07,1.423678e+06,1.4435442e+06,19866.25,977873.25
2024-03-08,1.3792692e+06,1.419045e+06,39775.75,533499.25
2024-03-09,1.2211172e+06,1.2648488e+06,43731.5,361144.25
2024-03-10,1.1711432e+06,1.2122115e+06,41068.25,325153.5
2024-03-11,1.4053935e+06,1.426698e+06,21304.5,807425.0
2024-03-12,1.4125132e+06,1.4305178e+06,18004.5,1.177794e+06
2024-03-13,1.42399e+06,1.4475245e+06,23534.5,1.038467e+06
2024-03-14,1.3982885e+06,1.4337895e+06,35501.0,832317.0
2024-03-15,1.3827028e+06,1.4204938e+06,37791.0,591030.25
2024-03-16,1.2171618e+06,1.267408e+06,50246.25,449333.25
2024-03-17,1.1027008e+06,1.1389908e+06,36290.0,676841.5
2024-03-18,1.3692948e+06,1.3925232e+06,23228.5,968893.0
2024-03-19,1.3878208e+06,1.4212192e+06,33398.5,998313.0
2024-03-20,1.3555892e+06,1.3852055e+06,29616.25,1.0814682e+06
2024-03-21,1.368859e+06,1.3886782e+06,19819.25,909224.5
2024-03-22,1.3687828e+06,1.4065828e+06,37800.0,748196.25
2024-03-23,1.1832852e+06,1.2282295e+06,44944.25,458269.0
2024-03-24,1.136911e+06,1.2042078e+06,67296.75,208826.0
2024-03-25,1.3228808e+06,1.3428242e+06,19943.5,814065.75
2024-03-26,1.3767958e+06,1.400213e+06,23417.25,709147.25
2024-03-27,1.3682025e+06,1.4006312e+06,32428.75,908524.5
2024-03-28,1.352206e+06,1.3874652e+06,35259.25,586935.0
2024-03-29,1.1220282e+06,1.1823118e+06,60283.5,412707.25
2024-03-30,1.0723495e+06,1.1020762e+06,29726.75,644194.25
2024-03-31,864718.0,906499.5,41781.5,524394.5
2024-04-01,1.041487e+06,1.067919e+06,26432.0,568124.5
2024-04-02,1.3266685e+06,1.394968e+06,68299.5,333119.0
2024-04-03,1.3494128e+06,1.37243e+06,23017.25,846147.0
2024-04-04,1.35595e+06,1.3971915e+06,41241.5,509662.25
2024-04-05,1.32141e+06,1.3595718e+06,38161.75,450324.0
2024-04-06,1.1132325e+06,1.1575975e+06,44365.0,362204.5
2024-04-07,1.043015e+06,1.111525e+06,68510.0,358301.75
2024-04-08,1.2651325e+06,1.3023232e+06,37190.75,839050.25
2024-04-09,1.3399495e+06,1.373208e+06,33258.5,596776.75
2024-04-10,1.3492955e+06,1.4016205e+06,52325.0,727130.75
2024-04-11,1.3599088e+06,1.402741e+06,42832.25,686307.5
2024-04-12,1.320189e+06,1.3616128e+06,41423.75,666249.5
2024-04-13,1.105669e+06,1.158901e+06,53232.0,366972.75
2024-04-14,1.056624e+06,1.1237352e+06,67111.25,289459.0
2024-04-15,1.2889058e+06,1.3210432e+06,32137.5,648761.5
2024-04-16,1.3684655e+06,1.4172938e+06,48828.25,600494.25
2024-04-17,1.3470675e+06,1.3782435e+06,31176.0,1.0080265e+06
2024-04-18,1.3521135e+06,1.3826345e+06,30521.0,918419.75
2024-04-19,1.3663908e+06,1.4123388e+06,45948.0,495687.25
2024-04-20,1.1506762e+06,1.1968635e+06,46187.25,570207.0
2024-04-21,1.0901988e+06,1.1389322e+06,48733.5,586588.75
2024-04-22,1.3299368e+06,1.3571582e+06,27221.5,940023.5
2024-04-23,1.3629388e+06,1.3933378e+06,30399.0,937301.5
2024-04-24,1.3746198e+06,1.407521e+06,32901.25,882016.0
2024-04-25,1.3594058e+06,1.3893368e+06,29931.0,946744.5
2024-04-26,1.317475e+06,1.3422058e+06,24730.75,854733.5
2024-04-27,1.104069e+06,1.1376715e+06,33602.5,568648.25
2024-04-28,1.0550368e+06,1.1066092e+06,51572.5,297017.75
2024-04-29,1.2497682e+06,1.2796908e+06,29922.5,740939.75
2024-04-30,1.2659435e+06,1.2955328e+06,29589.25,650703.0
2024-05-01,977648.5,1.02499375e+06,47345.25,208201.75
2024-05-02,1.2482892e+06,1.3014878e+06,53198.5,346306.75
2024-05-03,1.2875542e+06,1.3133205e+06,25766.25,712478.75
2024-05-04,1.0794055e+06,1.1148195e+06,35414.0,722631.25
2024-05-05,1.03153275e+06,1.0779128e+06,46380.0,443658.25
2024-05-06,1.2895842e+06,1.3101412e+06,20557.0,939191.5
2024-05-07,1.3168898e+06,1.3360162e+06,19126.5,1.00171725e+06
2024-05-08,1.2787442e+06,1.3068625e+06,28118.25,956360.0
2024-05-09,1.0167635e+06,1.056685e+06,39921.5,609013.75
2024-05-10,1.0977575e+06,1.13534e+06,37582.5,689605.0
2024-05-11,1.01688675e+06,1.0558422e+06,38955.5,555956.5
2024-05-12,973127.25,1.0239395e+06,50812.25,314309.75
2024-05-13,1.2600275e+06,1.2975132e+06,37485.75,483888.75
2024-05-14,1.2936512e+06,1.3356278e+06,41976.5,386166.0
2024-05-15,1.2870458e+06,1.325712e+06,38666.25,456144.25
2024-05-16,1.310088e+06,1.3566378e+06,46549.75,549816.5
2024-05-17,1.2786075e+06,1.316755e+06,38147.5,598227.5
2024-05-18,1.0737615e+06,1.1094038e+06,35642.25,629396.0
2024-05-19,955874.5,998932.0,43057.5,573733.0
2024-05-20,964388.5,1.00656475e+06,42176.25,507284.0
2024-05-21,1.2615622e+06,1.2968148e+06,35252.5,615911.75
2024-05-22,1.3071738e+06,1.35101e+06,43836.25,740425.5
2024-05-23,1.2358972e+06,1.2736662e+06,37769.0,786692.25
2024-05-24,1.2129608e+06,1.2307738e+06,17813.0,852446.0
2024-05-25,992192.75,1.02975975e+06,37567.0,601331.0
2024-05-26,972830.25,1.021331e+06,48500.75,520477.5
2024-05-27,1.2098578e+06,1.240761e+06,30903.25,800691.25
2024-05-28,1.2087725e+06,1.2378955e+06,29123.0,765208.0
2024-05-29,1.279524e+06,1.3239378e+06,44413.75,664121.5
2024-05-30,1.097436e+06,1.1232508e+06,25814.75,767553.0
2024-05-31,1.1676775e+06,1.1928518e+06,25174.25,803708.5
2024-06-01,1.0727848e+06,1.1093555e+06,36570.75,558734.75
2024-06-02,1.03785825e+06,1.0940055e+06,56147.25,422231.75
2024-06-03,1.2615415e+06,1.2894668e+06,27925.25,879714.0
2024-06-04,1.253161e+06,1.2915445e+06,38383.5,822238.25
